"cohort","full_name","owner","stars","pushed_at","url","query"
"dev_platform","rook/rook","rook","13399","2026-03-03T17:24:27Z","https://github.com/rook/rook","topic:cloud-native pushed:>=2025-09-01 stars:>=7000 -topic:ai -topic:llm archived:false fork:false size:<200000"
"dev_platform","nats-io/nats-server","nats-io","19264","2026-03-03T17:21:51Z","https://github.com/nats-io/nats-server","topic:cloud-native pushed:>=2025-09-01 stars:>=7000 -topic:ai -topic:llm archived:false fork:false size:<200000"
"dev_platform","rustfs/rustfs","rustfs","22706","2026-03-03T17:07:26Z","https://github.com/rustfs/rustfs","topic:cloud-native pushed:>=2025-09-01 stars:>=7000 -topic:ai -topic:llm archived:false fork:false size:<200000"
"dev_platform","argoproj/argo-workflows","argoproj","16489","2026-03-03T16:46:31Z","https://github.com/argoproj/argo-workflows","topic:cloud-native pushed:>=2025-09-01 stars:>=7000 -topic:ai -topic:llm archived:false fork:false size:<200000"
"dev_platform","semaphoreui/semaphore","semaphoreui","13272","2026-03-03T16:27:16Z","https://github.com/semaphoreui/semaphore","topic:devops pushed:>=2025-09-01 stars:>=7000 -topic:ai -topic:llm -topic:machine-learning archived:false fork:false size:<200000"
"dev_platform","loft-sh/vcluster","loft-sh","11008","2026-03-03T16:21:28Z","https://github.com/loft-sh/vcluster","topic:cloud-native pushed:>=2025-09-01 stars:>=7000 -topic:ai -topic:llm archived:false fork:false size:<200000"
"dev_platform","hoppscotch/hoppscotch","hoppscotch","78023","2026-03-03T15:56:17Z","https://github.com/hoppscotch/hoppscotch","topic:developer-tools pushed:>=2025-09-01 stars:>=7000 -topic:ai -topic:llm archived:false fork:false size:<200000"
"dev_platform","usebruno/bruno","usebruno","41310","2026-03-03T15:54:01Z","https://github.com/usebruno/bruno","topic:developer-tools pushed:>=2025-09-01 stars:>=7000 -topic:ai -topic:llm archived:false fork:false size:<200000"
"dev_platform","healthchecks/healthchecks","healthchecks","9918","2026-03-03T14:47:14Z","https://github.com/healthchecks/healthchecks","topic:devops pushed:>=2025-09-01 stars:>=7000 -topic:ai -topic:llm -topic:machine-learning archived:false fork:false size:<200000"
"dev_platform","Avaiga/taipy","Avaiga","19096","2026-03-03T14:43:05Z","https://github.com/Avaiga/taipy","topic:developer-tools pushed:>=2025-09-01 stars:>=7000 -topic:ai -topic:llm archived:false fork:false size:<200000"
"dev_platform","juicedata/juicefs","juicedata","13288","2026-03-03T14:31:12Z","https://github.com/juicedata/juicefs","topic:cloud-native pushed:>=2025-09-01 stars:>=7000 -topic:ai -topic:llm archived:false fork:false size:<200000"
"dev_platform","crossplane/crossplane","crossplane","11464","2026-03-03T13:50:37Z","https://github.com/crossplane/crossplane","topic:cloud-native pushed:>=2025-09-01 stars:>=7000 -topic:ai -topic:llm archived:false fork:false size:<200000"
"dev_platform","linkerd/linkerd2","linkerd","11311","2026-03-03T12:47:58Z","https://github.com/linkerd/linkerd2","topic:cloud-native pushed:>=2025-09-01 stars:>=7000 -topic:ai -topic:llm archived:false fork:false size:<200000"
"dev_platform","sxyazi/yazi","sxyazi","33396","2026-03-03T12:34:39Z","https://github.com/sxyazi/yazi","topic:developer-tools pushed:>=2025-09-01 stars:>=7000 -topic:ai -topic:llm archived:false fork:false size:<200000"
"dev_platform","apache/apisix","apache","16262","2026-03-03T10:53:58Z","https://github.com/apache/apisix","topic:devops pushed:>=2025-09-01 stars:>=7000 -topic:ai -topic:llm -topic:machine-learning archived:false fork:false size:<200000"
"security_platform","authzed/spicedb","authzed","6468","2026-03-03T21:10:28Z","https://github.com/authzed/spicedb","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","google/osv-scanner","google","8508","2026-03-03T21:02:22Z","https://github.com/google/osv-scanner","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","trufflesecurity/trufflehog","trufflesecurity","24859","2026-03-03T19:34:08Z","https://github.com/trufflesecurity/trufflehog","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","smallstep/cli","smallstep","4144","2026-03-03T19:23:45Z","https://github.com/smallstep/cli","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","Pennyw0rth/NetExec","Pennyw0rth","5303","2026-03-03T17:28:38Z","https://github.com/Pennyw0rth/NetExec","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","KeygraphHQ/shannon","KeygraphHQ","27547","2026-03-03T17:10:30Z","https://github.com/KeygraphHQ/shannon","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","DependencyTrack/dependency-track","DependencyTrack","3628","2026-03-03T16:31:41Z","https://github.com/DependencyTrack/dependency-track","topic:devsecops pushed:>=2025-09-01 stars:>=2500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","zizmorcore/zizmor","zizmorcore","3691","2026-03-03T15:05:59Z","https://github.com/zizmorcore/zizmor","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","bytebase/bytebase","bytebase","13769","2026-03-03T14:20:43Z","https://github.com/bytebase/bytebase","topic:devsecops pushed:>=2025-09-01 stars:>=2500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","Bearer/bearer","Bearer","2578","2026-03-03T09:59:28Z","https://github.com/Bearer/bearer","topic:devsecops pushed:>=2025-09-01 stars:>=2500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","future-architect/vuls","future-architect","12049","2026-03-03T09:56:50Z","https://github.com/future-architect/vuls","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","intelowlproject/IntelOwl","intelowlproject","4474","2026-03-03T07:05:05Z","https://github.com/intelowlproject/IntelOwl","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","secdev/scapy","secdev","12086","2026-03-03T07:01:36Z","https://github.com/secdev/scapy","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","Ullaakut/cameradar","Ullaakut","4895","2026-03-03T06:41:12Z","https://github.com/Ullaakut/cameradar","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","OWASP/Nettacker","OWASP","4860","2026-03-03T03:32:11Z","https://github.com/OWASP/Nettacker","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","vxcontrol/pentagi","vxcontrol","8977","2026-03-02T22:11:41Z","https://github.com/vxcontrol/pentagi","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","Security-Onion-Solutions/securityonion","Security-Onion-Solutions","4447","2026-03-02T20:25:00Z","https://github.com/Security-Onion-Solutions/securityonion","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","securego/gosec","securego","8708","2026-03-02T10:21:36Z","https://github.com/securego/gosec","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","six2dez/reconftw","six2dez","7273","2026-02-28T19:58:21Z","https://github.com/six2dez/reconftw","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
"security_platform","Lissy93/personal-security-checklist","Lissy93","20851","2026-02-28T16:37:20Z","https://github.com/Lissy93/personal-security-checklist","topic:security-tools pushed:>=2025-09-01 stars:>=3500 -topic:ai -topic:llm archived:false fork:false size:<200000"
