"cohort","full_name","owner","stars","pushed_at","url","query"
"ai_native","getsentry/XcodeBuildMCP","getsentry","4549","2026-03-04T10:32:23Z","https://github.com/getsentry/XcodeBuildMCP","topic:model-context-protocol pushed:>=2025-09-01 stars:>=80 archived:false fork:false size:<200000"
"ai_native","AgentEra/Agently","AgentEra","1535","2026-03-04T10:31:40Z","https://github.com/AgentEra/Agently","topic:llmops pushed:>=2025-09-01 stars:>=150 archived:false fork:false size:<200000"
"ai_native","SmythOS/sre","SmythOS","1233","2026-03-04T10:31:03Z","https://github.com/SmythOS/sre","topic:llmops pushed:>=2025-09-01 stars:>=150 archived:false fork:false size:<200000"
"ai_native","Arvincreator/project-golem","Arvincreator","256","2026-03-04T10:15:43Z","https://github.com/Arvincreator/project-golem","topic:ai-agent pushed:>=2025-09-01 stars:>=250 archived:false fork:false size:<200000"
"ai_native","grafbase/grafbase","grafbase","1214","2026-03-04T10:12:03Z","https://github.com/grafbase/grafbase","topic:model-context-protocol pushed:>=2025-09-01 stars:>=80 archived:false fork:false size:<200000"
"ai_native","Arize-ai/openinference","Arize-ai","873","2026-03-04T10:12:03Z","https://github.com/Arize-ai/openinference","topic:llmops pushed:>=2025-09-01 stars:>=150 archived:false fork:false size:<200000"
"ai_native","coze-dev/coze-loop","coze-dev","5335","2026-03-04T09:52:06Z","https://github.com/coze-dev/coze-loop","topic:llmops pushed:>=2025-09-01 stars:>=150 archived:false fork:false size:<200000"
"ai_native","traceloop/hub","traceloop","168","2026-03-04T09:43:36Z","https://github.com/traceloop/hub","topic:llmops pushed:>=2025-09-01 stars:>=150 archived:false fork:false size:<200000"
"ai_native","truffle-ai/dexto","truffle-ai","587","2026-03-04T09:35:15Z","https://github.com/truffle-ai/dexto","topic:ai-agent pushed:>=2025-09-01 stars:>=250 archived:false fork:false size:<200000"
"ai_native","vllora/vllora","vllora","781","2026-03-04T09:33:58Z","https://github.com/vllora/vllora","topic:model-context-protocol pushed:>=2025-09-01 stars:>=80 archived:false fork:false size:<200000"
"ai_native","IvanMurzak/Unity-MCP","IvanMurzak","1168","2026-03-04T09:29:51Z","https://github.com/IvanMurzak/Unity-MCP","topic:model-context-protocol pushed:>=2025-09-01 stars:>=80 archived:false fork:false size:<200000"
"ai_native","spences10/mcp-omnisearch","spences10","277","2026-03-04T09:14:28Z","https://github.com/spences10/mcp-omnisearch","topic:model-context-protocol pushed:>=2025-09-01 stars:>=80 archived:false fork:false size:<200000"
"ai_native","lsdefine/pc-agent-loop","lsdefine","383","2026-03-04T09:14:16Z","https://github.com/lsdefine/pc-agent-loop","topic:ai-agent pushed:>=2025-09-01 stars:>=250 archived:false fork:false size:<200000"
"ai_native","nextlevelbuilder/goclaw","nextlevelbuilder","453","2026-03-04T09:10:22Z","https://github.com/nextlevelbuilder/goclaw","topic:ai-agent pushed:>=2025-09-01 stars:>=250 archived:false fork:false size:<200000"
"ai_native","Giskard-AI/giskard-oss","Giskard-AI","5146","2026-03-04T09:07:40Z","https://github.com/Giskard-AI/giskard-oss","topic:llmops pushed:>=2025-09-01 stars:>=150 archived:false fork:false size:<200000"
"ai_native","aspasskiy/GoGogot","aspasskiy","404","2026-03-04T08:56:58Z","https://github.com/aspasskiy/GoGogot","topic:ai-agent pushed:>=2025-09-01 stars:>=250 archived:false fork:false size:<200000"
"ai_native","smallcloudai/refact","smallcloudai","3509","2026-03-04T08:45:14Z","https://github.com/smallcloudai/refact","topic:ai-agent pushed:>=2025-09-01 stars:>=250 archived:false fork:false size:<200000"
"ai_native","groupultra/telegram-search","groupultra","3785","2026-03-04T08:36:40Z","https://github.com/groupultra/telegram-search","topic:ai-agent pushed:>=2025-09-01 stars:>=250 archived:false fork:false size:<200000"
"ai_native","FullAgent/fulling","FullAgent","2378","2026-03-04T08:34:22Z","https://github.com/FullAgent/fulling","topic:ai-agent pushed:>=2025-09-01 stars:>=250 archived:false fork:false size:<200000"
"ai_native","Upsonic/Upsonic","Upsonic","7799","2026-03-04T08:27:26Z","https://github.com/Upsonic/Upsonic","topic:model-context-protocol pushed:>=2025-09-01 stars:>=80 archived:false fork:false size:<200000"
